"person_age","person_income","person_home_ownership","person_emp_length","loan_intent","loan_grade","loan_amnt","loan_int_rate","loan_status","loan_percent_income","cb_person_default_on_file","cb_person_cred_hist_length","age_flag","person_emp_flag","income_group","loan_status_text"
24,172000.00,MORTGAGE,6,DEBTCONSOLIDATION,C,20000.00,13.47,"1",0.12,Y,4,Valid,Valid,High,Default
24,183000.00,MORTGAGE,2,MEDICAL,B,20000.00,11.49,"0",0.11,N,3,Valid,Valid,High,Non-Default
22,183000.00,MORTGAGE,3,EDUCATION,A,1000.00,11.01,"0",0.01,N,2,Valid,Valid,High,Non-Default
25,182952.00,MORTGAGE,9,PERSONAL,A,15000.00,6.03,"0",0.08,N,3,Valid,Valid,High,Non-Default
23,74004.00,RENT,7,DEBTCONSOLIDATION,E,25000.00,16.35,"1",0.34,N,4,Valid,Valid,High,Default
26,74004.00,RENT,10,DEBTCONSOLIDATION,D,25000.00,11.01,"1",0.34,Y,4,Valid,Valid,High,Default
25,81000.00,RENT,5,DEBTCONSOLIDATION,A,25000.00,7.29,"1",0.31,N,3,Valid,Valid,High,Default
23,81600.00,RENT,1,MEDICAL,B,25000.00,11.36,"1",0.31,N,3,Valid,Valid,High,Default
24,82000.00,RENT,8,VENTURE,B,25000.00,10.25,"0",0.30,N,2,Valid,Valid,High,Non-Default
24,83000.00,RENT,5,EDUCATION,B,25000.00,11.12,"0",0.30,N,3,Valid,Valid,High,Non-Default
24,83000.00,RENT,5,PERSONAL,D,25000.00,12.92,"0",0.30,Y,3,Valid,Valid,High,Non-Default
24,180000.00,RENT,8,EDUCATION,E,18000.00,18.64,"0",0.10,Y,4,Valid,Valid,High,Non-Default
23,180000.00,MORTGAGE,8,PERSONAL,A,28000.00,7.51,"0",0.16,N,3,Valid,Valid,High,Non-Default
23,14400.00,OWN,2,HOMEIMPROVEMENT,E,4000.00,16.70,"1",0.28,N,2,Valid,Valid,Medium,Default
22,14400.00,OWN,6,PERSONAL,B,2100.00,11.14,"0",0.15,N,4,Valid,Valid,Medium,Non-Default
22,84500.00,RENT,6,PERSONAL,F,25000.00,18.30,"0",0.30,N,4,Valid,Valid,High,Non-Default
24,85000.00,RENT,5,MEDICAL,B,25000.00,10.62,"0",0.29,N,4,Valid,Valid,High,Non-Default
24,180000.00,MORTGAGE,7,VENTURE,B,14000.00,11.99,"0",0.08,N,2,Valid,Valid,High,Non-Default
26,180000.00,MORTGAGE,2,VENTURE,B,12000.00,9.63,"0",0.07,N,4,Valid,Valid,High,Non-Default
25,142800.00,MORTGAGE,9,MEDICAL,F,10000.00,18.25,"1",0.06,N,4,Valid,Valid,High,Default
23,14664.00,MORTGAGE,6,DEBTCONSOLIDATION,C,6000.00,11.01,"1",0.41,N,4,Valid,Valid,Medium,Default
24,87000.00,RENT,8,HOMEIMPROVEMENT,D,25000.00,14.84,"0",0.29,N,3,Valid,Valid,High,Non-Default
24,75000.00,RENT,6,VENTURE,E,25000.00,14.70,"1",0.33,Y,3,Valid,Valid,High,Default
23,76000.00,RENT,7,DEBTCONSOLIDATION,D,25000.00,16.02,"1",0.33,N,4,Valid,Valid,High,Default
23,66215.00,RENT,1,MEDICAL,D,25000.00,15.37,"1",0.32,Y,2,Valid,Valid,High,Default
25,90000.00,RENT,9,MEDICAL,B,25000.00,10.99,"0",0.28,N,4,Valid,Valid,High,Non-Default
21,15000.00,OWN,6,HOMEIMPROVEMENT,A,6200.00,7.90,"1",0.41,N,2,Valid,Valid,Medium,Default
26,180000.00,OWN,2,PERSONAL,B,25000.00,10.99,"0",0.14,N,4,Valid,Valid,High,Non-Default
24,180000.00,OWN,8,EDUCATION,B,21000.00,11.48,"0",0.12,N,3,Valid,Valid,High,Non-Default
25,180000.00,OWN,9,MEDICAL,C,20000.00,14.26,"0",0.11,Y,4,Valid,Valid,High,Non-Default
26,180000.00,OWN,6,HOMEIMPROVEMENT,A,10000.00,8.00,"0",0.06,N,4,Valid,Valid,High,Non-Default
25,180000.00,MORTGAGE,3,VENTURE,B,9950.00,11.26,"0",0.06,N,2,Valid,Valid,High,Non-Default
23,15000.00,OWN,7,MEDICAL,B,4475.00,11.01,"1",0.30,N,4,Valid,Valid,Medium,Default
23,78000.00,RENT,2,VENTURE,D,25000.00,16.32,"1",0.32,Y,3,Valid,Valid,High,Default
25,66300.00,RENT,3,MEDICAL,E,25000.00,17.93,"1",0.32,Y,4,Valid,Valid,High,Default
23,90000.00,RENT,6,DEBTCONSOLIDATION,B,25000.00,11.36,"0",0.28,N,3,Valid,Valid,High,Non-Default
24,79000.00,RENT,9,DEBTCONSOLIDATION,D,25000.00,14.96,"1",0.32,Y,4,Valid,Valid,High,Default
24,91800.00,RENT,4,PERSONAL,C,25000.00,13.43,"0",0.27,Y,3,Valid,Valid,High,Non-Default
25,92000.00,RENT,6,HOMEIMPROVEMENT,B,25000.00,12.69,"0",0.27,N,3,Valid,Valid,High,Non-Default
24,92000.00,RENT,1,VENTURE,C,25000.00,12.73,"0",0.27,Y,4,Valid,Valid,High,Non-Default
23,93600.00,RENT,3,VENTURE,D,25000.00,15.21,"0",0.27,N,4,Valid,Valid,High,Non-Default
23,15000.00,MORTGAGE,1,MEDICAL,C,1750.00,12.68,"0",0.12,Y,3,Valid,Valid,Medium,Non-Default
23,70550.00,RENT,3,MEDICAL,F,25000.00,19.04,"1",0.30,Y,4,Valid,Valid,High,Default
25,83800.00,RENT,2,DEBTCONSOLIDATION,D,25000.00,15.95,"1",0.30,Y,3,Valid,Valid,High,Default
26,175000.00,MORTGAGE,3,VENTURE,A,2600.00,8.90,"0",0.01,N,4,Valid,Valid,High,Non-Default
25,175000.00,MORTGAGE,10,HOMEIMPROVEMENT,A,8000.00,7.90,"0",0.05,N,2,Valid,Valid,High,Non-Default
22,175000.00,MORTGAGE,6,EDUCATION,B,18000.00,11.01,"0",0.10,N,2,Valid,Valid,High,Non-Default
23,175000.00,MORTGAGE,8,PERSONAL,B,21000.00,11.99,"0",0.12,N,3,Valid,Valid,High,Non-Default
23,15000.00,OWN,4,DEBTCONSOLIDATION,C,4000.00,13.98,"1",0.27,N,4,Valid,Valid,Medium,Default
23,15000.00,OWN,4,VENTURE,B,4600.00,10.99,"1",0.31,N,2,Valid,Valid,Medium,Default
22,88000.00,RENT,6,DEBTCONSOLIDATION,D,25000.00,15.58,"1",0.28,Y,2,Valid,Valid,High,Default
25,74800.00,RENT,2,MEDICAL,B,25000.00,10.99,"1",0.28,N,2,Valid,Valid,High,Default
25,88000.00,RENT,6,VENTURE,D,25000.00,14.96,"1",0.28,N,4,Valid,Valid,High,Default
25,15000.00,OWN,2,HOMEIMPROVEMENT,D,1750.00,15.31,"0",0.12,Y,4,Valid,Valid,Medium,Non-Default
26,88000.00,RENT,2,VENTURE,D,25000.00,15.65,"1",0.28,N,3,Valid,Valid,High,Default
25,100000.00,RENT,1,VENTURE,B,25000.00,9.33,"0",0.25,N,4,Valid,Valid,High,Non-Default
23,15000.00,MORTGAGE,6,PERSONAL,C,3600.00,13.47,"1",0.24,N,4,Valid,Valid,Medium,Default
24,102400.00,RENT,8,PERSONAL,B,25000.00,10.36,"0",0.24,N,3,Valid,Valid,High,Non-Default
24,92000.00,RENT,1,HOMEIMPROVEMENT,E,25000.00,16.77,"1",0.27,Y,4,Valid,Valid,High,Default
23,93000.00,RENT,6,DEBTCONSOLIDATION,D,25000.00,14.59,"1",0.27,Y,2,Valid,Valid,High,Default
22,175000.00,RENT,6,VENTURE,C,3500.00,11.91,"0",0.02,Y,2,Valid,Valid,High,Non-Default
23,175000.00,MORTGAGE,3,EDUCATION,A,7200.00,8.38,"0",0.04,N,3,Valid,Valid,High,Non-Default
25,174708.00,RENT,9,VENTURE,B,9000.00,10.59,"0",0.05,N,3,Valid,Valid,High,Non-Default
25,174000.00,MORTGAGE,2,DEBTCONSOLIDATION,C,8800.00,14.27,"0",0.05,N,3,Valid,Valid,High,Non-Default
26,174000.00,RENT,8,DEBTCONSOLIDATION,B,12000.00,12.53,"0",0.07,N,4,Valid,Valid,High,Non-Default
25,162000.00,MORTGAGE,5,DEBTCONSOLIDATION,E,25000.00,16.00,"1",0.15,Y,3,Valid,Valid,High,Default
26,173467.00,MORTGAGE,10,VENTURE,B,10000.00,11.71,"0",0.06,N,4,Valid,Valid,High,Non-Default
21,15000.00,OWN,6,HOMEIMPROVEMENT,C,3175.00,11.54,"1",0.21,Y,3,Valid,Valid,Medium,Default
25,96000.00,RENT,2,HOMEIMPROVEMENT,E,25000.00,15.68,"1",0.26,Y,4,Valid,Valid,High,Default
21,15120.00,MORTGAGE,6,EDUCATION,B,1500.00,10.59,"0",0.10,N,2,Valid,Valid,Medium,Non-Default
24,97908.00,RENT,8,HOMEIMPROVEMENT,D,25000.00,12.61,"1",0.26,Y,2,Valid,Valid,High,Default
26,110000.00,RENT,3,PERSONAL,C,25000.00,11.01,"0",0.23,Y,2,Valid,Valid,High,Non-Default
23,15204.00,MORTGAGE,7,PERSONAL,A,2800.00,8.49,"1",0.18,N,3,Valid,Valid,Medium,Default
25,159600.00,RENT,6,PERSONAL,D,30000.00,17.27,"1",0.19,Y,4,Valid,Valid,High,Default
24,171500.00,RENT,6,DEBTCONSOLIDATION,A,18000.00,8.90,"0",0.10,N,4,Valid,Valid,High,Non-Default
25,170004.00,MORTGAGE,3,MEDICAL,B,10000.00,11.11,"0",0.06,N,4,Valid,Valid,High,Non-Default
24,158004.00,RENT,6,HOMEIMPROVEMENT,D,25000.00,14.59,"1",0.16,Y,2,Valid,Valid,High,Default
26,170000.00,RENT,6,VENTURE,B,13000.00,12.42,"0",0.08,N,3,Valid,Valid,High,Non-Default
24,83300.00,RENT,6,MEDICAL,D,25000.00,11.01,"1",0.26,N,2,Valid,Valid,High,Default
24,110000.00,RENT,7,HOMEIMPROVEMENT,D,25000.00,15.70,"0",0.23,Y,2,Valid,Valid,High,Non-Default
22,15360.00,OWN,7,HOMEIMPROVEMENT,B,2500.00,12.53,"1",0.16,N,3,Valid,Valid,Medium,Default
25,134300.00,RENT,3,MEDICAL,D,5000.00,16.49,"1",0.03,N,2,Valid,Valid,High,Default
25,170000.00,MORTGAGE,2,EDUCATION,A,20000.00,7.49,"0",0.12,N,2,Valid,Valid,High,Non-Default
22,100580.00,RENT,6,DEBTCONSOLIDATION,D,25000.00,14.96,"1",0.25,Y,2,Valid,Valid,High,Default
25,113000.00,RENT,7,MEDICAL,C,25000.00,12.73,"0",0.22,Y,4,Valid,Valid,High,Non-Default
24,120000.00,RENT,8,EDUCATION,B,25000.00,10.65,"0",0.21,N,4,Valid,Valid,High,Non-Default
25,120000.00,RENT,6,MEDICAL,B,25000.00,10.74,"0",0.21,N,2,Valid,Valid,High,Non-Default
23,120000.00,RENT,7,EDUCATION,B,25000.00,9.99,"0",0.21,N,2,Valid,Valid,High,Non-Default
24,91800.00,RENT,5,MEDICAL,D,25000.00,15.33,"1",0.23,Y,2,Valid,Valid,High,Default
21,15600.00,OWN,5,VENTURE,A,1000.00,7.29,"0",0.06,N,4,Valid,Valid,Medium,Non-Default
26,108000.00,RENT,2,PERSONAL,D,25000.00,15.05,"1",0.23,N,3,Valid,Valid,High,Default
26,129996.00,RENT,6,PERSONAL,B,25000.00,10.75,"0",0.19,N,3,Valid,Valid,High,Non-Default
23,130000.00,RENT,4,EDUCATION,D,25000.00,16.02,"0",0.19,Y,2,Valid,Valid,High,Non-Default
23,130000.00,RENT,7,VENTURE,B,25000.00,11.49,"0",0.19,N,4,Valid,Valid,High,Non-Default
25,170000.00,OWN,4,EDUCATION,B,20000.00,12.53,"0",0.12,N,4,Valid,Valid,High,Non-Default
26,170000.00,MORTGAGE,6,VENTURE,C,12000.00,13.57,"0",0.07,Y,2,Valid,Valid,High,Non-Default
22,169000.00,RENT,1,PERSONAL,B,14000.00,11.14,"0",0.08,N,3,Valid,Valid,High,Non-Default
26,168750.00,RENT,10,MEDICAL,C,24250.00,12.87,"0",0.14,Y,3,Valid,Valid,High,Non-Default
23,168600.00,RENT,3,EDUCATION,B,20000.00,11.58,"0",0.12,N,3,Valid,Valid,High,Non-Default
24,168288.00,RENT,5,HOMEIMPROVEMENT,B,1800.00,11.12,"0",0.01,N,3,Valid,Valid,High,Non-Default
25,168000.00,MORTGAGE,2,PERSONAL,B,35000.00,10.65,"0",0.21,N,2,Valid,Valid,High,Non-Default
24,133300.00,RENT,6,DEBTCONSOLIDATION,B,25000.00,10.37,"0",0.19,N,2,Valid,Valid,High,Non-Default
24,15600.00,OWN,5,HOMEIMPROVEMENT,A,3300.00,6.39,"1",0.21,N,4,Valid,Valid,Medium,Default
24,134000.00,RENT,8,PERSONAL,D,25000.00,16.07,"0",0.19,Y,3,Valid,Valid,High,Non-Default
25,134000.00,RENT,7,MEDICAL,B,25000.00,10.62,"0",0.19,N,2,Valid,Valid,High,Non-Default
25,15600.00,OWN,6,VENTURE,F,3200.00,18.09,"1",0.21,N,2,Valid,Valid,Medium,Default
25,135000.00,RENT,5,EDUCATION,B,25000.00,11.36,"0",0.19,N,4,Valid,Valid,High,Non-Default
26,135660.00,RENT,10,DEBTCONSOLIDATION,B,25000.00,12.53,"0",0.18,N,4,Valid,Valid,High,Non-Default
25,145000.00,RENT,6,EDUCATION,B,25000.00,9.99,"0",0.17,N,4,Valid,Valid,High,Non-Default
23,150000.00,RENT,4,EDUCATION,B,25000.00,10.36,"0",0.17,N,3,Valid,Valid,High,Non-Default
23,165000.00,MORTGAGE,3,EDUCATION,A,9600.00,5.99,"0",0.06,N,3,Valid,Valid,High,Non-Default
22,153000.00,MORTGAGE,5,DEBTCONSOLIDATION,D,24000.00,15.62,"1",0.16,Y,2,Valid,Valid,High,Default
24,165000.00,MORTGAGE,5,PERSONAL,B,20000.00,10.37,"0",0.12,N,4,Valid,Valid,High,Non-Default
25,165000.00,MORTGAGE,6,HOMEIMPROVEMENT,F,25000.00,19.74,"0",0.15,N,4,Valid,Valid,High,Non-Default
21,165000.00,MORTGAGE,5,EDUCATION,A,20000.00,6.91,"0",0.12,N,4,Valid,Valid,High,Non-Default
23,16000.00,OWN,7,MEDICAL,A,6000.00,7.90,"1",0.38,N,2,Valid,Valid,Medium,Default
23,16000.00,MORTGAGE,3,DEBTCONSOLIDATION,C,2275.00,13.06,"0",0.14,Y,4,Valid,Valid,Medium,Non-Default
23,16000.00,OWN,7,PERSONAL,A,2000.00,6.39,"0",0.13,N,3,Valid,Valid,Medium,Non-Default
23,148000.00,RENT,1,DEBTCONSOLIDATION,E,25000.00,14.93,"1",0.17,N,3,Valid,Valid,High,Default
23,16000.00,MORTGAGE,1,MEDICAL,C,5600.00,12.84,"1",0.35,N,4,Valid,Valid,Medium,Default
24,16020.00,OWN,3,VENTURE,E,3625.00,17.14,"1",0.23,Y,2,Valid,Valid,Medium,Default
22,16094.00,MORTGAGE,2,VENTURE,A,5500.00,7.14,"1",0.34,N,3,Valid,Valid,Medium,Default
25,175000.00,RENT,2,PERSONAL,A,25000.00,8.90,"0",0.14,N,2,Valid,Valid,High,Non-Default
22,16200.00,OWN,6,PERSONAL,B,2000.00,12.42,"0",0.12,N,3,Valid,Valid,Medium,Non-Default
24,185000.00,RENT,7,HOMEIMPROVEMENT,C,25000.00,12.68,"0",0.14,Y,2,Valid,Valid,High,Non-Default
25,162000.00,RENT,9,PERSONAL,C,25000.00,11.03,"0",0.15,N,2,Valid,Valid,High,Non-Default
26,161000.00,RENT,10,VENTURE,A,30000.00,7.90,"0",0.19,N,4,Valid,Valid,High,Non-Default
22,160000.00,MORTGAGE,6,MEDICAL,B,35000.00,10.65,"0",0.22,N,4,Valid,Valid,High,Non-Default
25,225000.00,RENT,5,VENTURE,B,25000.00,11.86,"0",0.11,N,4,Valid,Valid,High,Non-Default
25,16400.00,OWN,1,PERSONAL,A,5000.00,8.94,"1",0.30,N,4,Valid,Valid,Medium,Default
23,16500.00,OWN,6,VENTURE,B,4375.00,9.63,"1",0.27,N,4,Valid,Valid,Medium,Default
25,49500.00,RENT,6,PERSONAL,C,24750.00,14.22,"1",0.50,N,3,Valid,Valid,High,Default
23,60000.00,RENT,4,DEBTCONSOLIDATION,B,24750.00,9.33,"1",0.41,N,3,Valid,Valid,High,Default
24,84200.00,RENT,8,MEDICAL,C,24500.00,13.85,"0",0.29,N,4,Valid,Valid,High,Non-Default
22,16800.00,MORTGAGE,5,EDUCATION,B,2000.00,10.65,"0",0.12,N,2,Valid,Valid,Medium,Non-Default
24,92000.00,RENT,8,MEDICAL,B,24500.00,11.46,"0",0.27,N,4,Valid,Valid,High,Non-Default
23,160000.00,MORTGAGE,5,PERSONAL,A,35000.00,7.66,"0",0.22,N,2,Valid,Valid,High,Non-Default
24,160000.00,MORTGAGE,9,VENTURE,E,12000.00,16.77,"0",0.07,N,4,Valid,Valid,High,Non-Default
25,160000.00,MORTGAGE,1,PERSONAL,B,12000.00,9.63,"0",0.07,N,4,Valid,Valid,High,Non-Default
26,160000.00,RENT,6,PERSONAL,C,25000.00,12.23,"0",0.16,Y,4,Valid,Valid,High,Non-Default
25,125800.00,MORTGAGE,6,MEDICAL,D,10000.00,14.09,"1",0.07,N,4,Valid,Valid,High,Default
25,54000.00,RENT,2,PERSONAL,C,24250.00,13.98,"1",0.45,N,4,Valid,Valid,High,Default
23,62500.00,RENT,1,EDUCATION,B,24250.00,10.62,"1",0.39,N,4,Valid,Valid,High,Default
24,16800.00,MORTGAGE,6,DEBTCONSOLIDATION,A,3900.00,11.01,"1",0.23,N,3,Valid,Valid,Medium,Default
25,68400.00,RENT,9,PERSONAL,E,24250.00,17.56,"1",0.35,N,4,Valid,Valid,High,Default
26,56045.00,RENT,1,MEDICAL,D,24250.00,14.96,"1",0.37,N,2,Valid,Valid,High,Default
22,74000.00,RENT,7,DEBTCONSOLIDATION,D,24250.00,15.65,"1",0.33,Y,2,Valid,Valid,High,Default
24,65453.00,RENT,9,MEDICAL,D,24250.00,15.70,"1",0.31,N,2,Valid,Valid,High,Default
24,89908.00,RENT,1,VENTURE,B,24250.00,12.53,"0",0.27,N,3,Valid,Valid,High,Non-Default
26,78000.00,RENT,6,HOMEIMPROVEMENT,E,24250.00,17.56,"1",0.31,Y,3,Valid,Valid,High,Default
23,100000.00,RENT,6,PERSONAL,C,24250.00,12.87,"0",0.24,Y,2,Valid,Valid,High,Non-Default
23,103000.00,RENT,6,PERSONAL,D,24250.00,15.70,"0",0.24,N,2,Valid,Valid,High,Non-Default
25,160000.00,MORTGAGE,2,EDUCATION,A,9000.00,11.01,"0",0.06,N,3,Valid,Valid,High,Non-Default
25,160000.00,OWN,5,VENTURE,B,15000.00,11.14,"0",0.09,N,4,Valid,Valid,High,Non-Default
24,160000.00,MORTGAGE,3,VENTURE,D,20000.00,16.00,"0",0.13,N,3,Valid,Valid,High,Non-Default
23,160000.00,MORTGAGE,2,EDUCATION,D,25000.00,15.65,"0",0.16,Y,2,Valid,Valid,High,Non-Default
26,160000.00,MORTGAGE,6,DEBTCONSOLIDATION,C,13750.00,11.01,"0",0.09,N,4,Valid,Valid,High,Non-Default
21,160000.00,MORTGAGE,3,VENTURE,D,15250.00,15.31,"0",0.10,Y,4,Valid,Valid,High,Non-Default
25,160000.00,MORTGAGE,3,VENTURE,C,20000.00,13.47,"0",0.13,Y,2,Valid,Valid,High,Non-Default
22,16800.00,MORTGAGE,6,HOMEIMPROVEMENT,C,4750.00,13.85,"1",0.28,Y,2,Valid,Valid,Medium,Default
25,111996.00,RENT,9,PERSONAL,D,24250.00,11.01,"0",0.22,N,3,Valid,Valid,High,Non-Default
21,16800.00,MORTGAGE,6,VENTURE,B,6000.00,10.39,"1",0.36,N,4,Valid,Valid,Medium,Default
25,115200.00,RENT,6,HOMEIMPROVEMENT,B,24250.00,11.36,"0",0.21,N,2,Valid,Valid,High,Non-Default
23,144000.00,RENT,6,EDUCATION,B,24250.00,11.83,"0",0.17,N,3,Valid,Valid,High,Non-Default
23,287000.00,RENT,3,EDUCATION,B,24250.00,12.53,"0",0.08,N,3,Valid,Valid,High,Non-Default
22,108000.00,RENT,1,HOMEIMPROVEMENT,D,24150.00,14.96,"1",0.22,Y,3,Valid,Valid,High,Default
22,43000.00,RENT,7,DEBTCONSOLIDATION,C,24000.00,13.85,"1",0.56,Y,3,Valid,Valid,High,Default
23,47004.00,RENT,1,VENTURE,B,24000.00,11.58,"1",0.51,N,4,Valid,Valid,High,Default
24,48000.00,RENT,4,VENTURE,D,24000.00,16.29,"1",0.50,Y,2,Valid,Valid,High,Default
26,48000.00,RENT,4,MEDICAL,A,24000.00,11.01,"1",0.50,N,3,Valid,Valid,High,Default
21,44964.00,RENT,2,EDUCATION,D,24000.00,16.29,"1",0.53,Y,2,Valid,Valid,High,Default
25,52000.00,RENT,6,PERSONAL,B,24000.00,10.74,"1",0.46,N,2,Valid,Valid,High,Default
22,17352.00,MORTGAGE,6,EDUCATION,C,2250.00,15.27,"0",0.13,Y,3,Valid,Valid,Medium,Non-Default
24,47000.00,RENT,3,PERSONAL,F,24000.00,17.80,"1",0.51,N,2,Valid,Valid,High,Default
22,17400.00,MORTGAGE,6,VENTURE,B,1000.00,11.36,"0",0.06,N,2,Valid,Valid,Medium,Non-Default
22,49000.00,RENT,2,MEDICAL,E,24000.00,17.56,"1",0.49,N,4,Valid,Valid,High,Default
26,60000.00,RENT,6,PERSONAL,A,24000.00,7.90,"1",0.40,N,4,Valid,Valid,High,Default
25,60000.00,RENT,3,PERSONAL,B,24000.00,10.99,"1",0.40,N,4,Valid,Valid,High,Default
22,60000.00,RENT,6,PERSONAL,A,24000.00,7.29,"1",0.40,N,3,Valid,Valid,High,Default
21,60000.00,RENT,5,MEDICAL,B,24000.00,10.75,"1",0.40,N,2,Valid,Valid,High,Default
26,62004.00,RENT,9,DEBTCONSOLIDATION,A,24000.00,7.90,"1",0.39,N,3,Valid,Valid,High,Default
22,62400.00,RENT,3,EDUCATION,D,24000.00,14.84,"1",0.38,N,2,Valid,Valid,High,Default
26,65000.00,RENT,10,DEBTCONSOLIDATION,A,24000.00,11.01,"1",0.37,N,2,Valid,Valid,High,Default
22,17760.00,MORTGAGE,6,EDUCATION,C,4975.00,11.01,"1",0.28,Y,3,Valid,Valid,Medium,Default
23,59000.00,RENT,5,DEBTCONSOLIDATION,E,24000.00,19.69,"1",0.41,Y,2,Valid,Valid,High,Default
23,66000.00,RENT,6,VENTURE,A,24000.00,11.01,"1",0.36,N,4,Valid,Valid,High,Default
24,60000.00,RENT,6,VENTURE,D,24000.00,14.96,"1",0.40,N,4,Valid,Valid,High,Default
25,66143.00,RENT,9,EDUCATION,A,24000.00,6.99,"1",0.36,N,3,Valid,Valid,High,Default
22,62250.00,RENT,3,PERSONAL,E,24000.00,16.45,"1",0.39,Y,4,Valid,Valid,High,Default
24,70000.00,RENT,8,EDUCATION,B,24000.00,10.99,"1",0.34,N,4,Valid,Valid,High,Default
23,74000.00,RENT,7,DEBTCONSOLIDATION,B,24000.00,10.99,"1",0.32,N,2,Valid,Valid,High,Default
22,18000.00,OWN,3,PERSONAL,A,3000.00,7.90,"1",0.17,N,4,Valid,Valid,Medium,Default
22,75000.00,RENT,6,EDUCATION,B,24000.00,12.69,"1",0.32,N,4,Valid,Valid,High,Default
24,75000.00,RENT,9,MEDICAL,B,24000.00,10.37,"1",0.32,N,3,Valid,Valid,High,Default
24,75000.00,RENT,7,HOMEIMPROVEMENT,C,24000.00,11.01,"1",0.32,N,3,Valid,Valid,High,Default
26,69000.00,RENT,6,DEBTCONSOLIDATION,F,24000.00,15.83,"1",0.35,N,3,Valid,Valid,High,Default
23,78000.00,RENT,4,PERSONAL,C,24000.00,13.92,"1",0.31,N,3,Valid,Valid,High,Default
22,18000.00,OWN,6,VENTURE,B,2000.00,11.49,"0",0.11,N,3,Valid,Valid,Medium,Non-Default
24,80000.00,RENT,2,MEDICAL,B,24000.00,10.25,"0",0.30,N,2,Valid,Valid,High,Non-Default
22,18000.00,OWN,1,HOMEIMPROVEMENT,A,3500.00,7.49,"1",0.19,N,4,Valid,Valid,Medium,Default
23,18000.00,OWN,3,EDUCATION,A,4000.00,5.99,"1",0.22,N,2,Valid,Valid,Medium,Default
23,74700.00,RENT,6,PERSONAL,D,24000.00,12.92,"1",0.32,N,2,Valid,Valid,High,Default
26,88596.00,RENT,3,PERSONAL,B,24000.00,11.58,"0",0.27,N,3,Valid,Valid,High,Non-Default
25,95000.00,RENT,4,EDUCATION,A,24000.00,8.90,"0",0.25,N,2,Valid,Valid,High,Non-Default
22,83000.00,RENT,6,DEBTCONSOLIDATION,E,24000.00,19.69,"1",0.29,N,3,Valid,Valid,High,Default
25,95000.00,RENT,9,VENTURE,A,24000.00,6.54,"0",0.25,N,4,Valid,Valid,High,Non-Default
21,18000.00,OWN,3,HOMEIMPROVEMENT,D,4900.00,14.54,"1",0.27,Y,4,Valid,Valid,Medium,Default
21,18000.00,OWN,6,EDUCATION,B,5000.00,11.11,"1",0.28,N,2,Valid,Valid,Medium,Default
26,100000.00,RENT,5,PERSONAL,C,24000.00,12.73,"0",0.24,N,4,Valid,Valid,High,Non-Default
24,110000.00,RENT,7,VENTURE,D,24000.00,15.62,"0",0.22,N,4,Valid,Valid,High,Non-Default
24,18000.00,OWN,6,HOMEIMPROVEMENT,A,6250.00,6.54,"1",0.35,N,4,Valid,Valid,Medium,Default
22,98000.00,RENT,7,DEBTCONSOLIDATION,F,24000.00,11.01,"1",0.24,Y,2,Valid,Valid,High,Default
26,103872.00,RENT,6,DEBTCONSOLIDATION,G,24000.00,20.03,"1",0.23,N,4,Valid,Valid,High,Default
22,120000.00,RENT,4,EDUCATION,B,24000.00,9.91,"0",0.20,N,4,Valid,Valid,High,Non-Default
24,120000.00,RENT,1,VENTURE,B,24000.00,12.69,"0",0.20,N,4,Valid,Valid,High,Non-Default
26,108000.00,RENT,9,EDUCATION,G,24000.00,20.16,"1",0.22,N,3,Valid,Valid,High,Default
24,124080.00,RENT,4,PERSONAL,D,24000.00,16.49,"0",0.19,Y,4,Valid,Valid,High,Non-Default
23,18000.00,MORTGAGE,1,MEDICAL,D,2500.00,15.95,"1",0.14,N,2,Valid,Valid,Medium,Default
24,130000.00,RENT,7,DEBTCONSOLIDATION,B,24000.00,11.49,"0",0.18,N,3,Valid,Valid,High,Non-Default
25,135000.00,RENT,8,PERSONAL,B,24000.00,10.99,"0",0.18,N,2,Valid,Valid,High,Non-Default
24,135000.00,RENT,4,HOMEIMPROVEMENT,C,24000.00,13.79,"0",0.18,N,2,Valid,Valid,High,Non-Default
23,114750.00,RENT,2,MEDICAL,G,24000.00,20.03,"1",0.18,Y,3,Valid,Valid,High,Default
23,150000.00,RENT,6,EDUCATION,A,24000.00,7.49,"0",0.16,N,4,Valid,Valid,High,Non-Default
23,138000.00,RENT,7,DEBTCONSOLIDATION,D,24000.00,16.00,"1",0.17,Y,2,Valid,Valid,High,Default
24,18000.00,OWN,6,PERSONAL,A,13000.00,7.88,"1",0.72,N,3,Valid,Valid,Medium,Default
21,18000.00,OWN,6,VENTURE,B,6250.00,10.62,"1",0.35,N,4,Valid,Valid,Medium,Default
26,155000.00,RENT,7,DEBTCONSOLIDATION,B,24000.00,10.99,"0",0.15,N,4,Valid,Valid,High,Non-Default
26,148000.00,RENT,1,EDUCATION,F,24000.00,18.30,"1",0.16,N,2,Valid,Valid,High,Default
26,170000.00,RENT,3,DEBTCONSOLIDATION,C,24000.00,11.01,"0",0.14,Y,2,Valid,Valid,High,Non-Default
21,18000.00,OWN,1,PERSONAL,B,2500.00,11.36,"0",0.14,N,3,Valid,Valid,Medium,Non-Default
24,43896.00,RENT,8,HOMEIMPROVEMENT,B,23975.00,11.01,"1",0.55,N,2,Valid,Valid,High,Default
